Pid Tid Torder Res Dcls Did Bname Time htime Correct Ans Key ec1 ec2 ec3 ec4 ec5
4 4 119 5 2 5 ILF 8.23 0.78 0 0 1 114.674463 33.082050 16 0 0
4 4 120 3 2 4 IFO 21.83 0.85 0 0 1 142.242129 28.643363 58 0 0
4 5 121 1 1 2 CG 8.86 0.86 1 1 1 41 20 0 0 0
4 5 122 4 1 5 ILF 10.58 1.34 1 1 1 16 8 0 0 0
4 5 123 2 1 4 IFO 8.84 1.90 1 1 1 23 10 0 0 0
4 5 124 5 1 3 CC 8.39 1.46 1 1 1 19 10 0 0 0
4 5 125 3 1 1 CST 6.65 1.25 1 2 2 26 13 0 0 0
4 5 126 1 1 3 CC 15.71 2.02 1 1 1 86 43 0 0 0
4 5 127 4 1 1 CST 4.23 1.35 1 2 2 21 11 0 0 0
4 5 128 2 1 2 CG 16.72 1.46 1 1 1 10 5 0 0 0
4 5 129 5 1 5 ILF 4.03 0.97 1 2 2 14 6 0 0 0
4 5 130 3 1 4 IFO 5.83 0.95 1 1 1 15 7 0 0 0
4 5 131 1 3 2 CG 4.72 0.81 1 1 1 26 13 0 0 0
4 5 132 4 3 4 IFO 7.07 1.51 1 1 1 13 6 0 0 0
4 5 133 2 3 3 CC 5.58 1.17 1 1 1 32 16 0 0 0
4 5 134 5 3 1 CST 3.54 1.66 1 1 1 16 8 0 0 0
4 5 135 3 3 5 ILF 4.32 1.34 1 2 2 25 12 0 0 0
4 5 136 1 3 3 CC 4.16 1.43 1 1 1 26 13 0 0 0
4 5 137 4 3 1 CST 3.95 1.06 1 2 2 17 9 0 0 0
4 5 138 2 3 4 IFO 12.14 1.50 1 1 1 18 9 0 0 0
4 5 139 5 3 5 ILF 6.02 1.58 1 2 2 12 6 0 0 0
4 5 140 3 3 2 CG 5.41 1.49 1 1 1 9 5 0 0 0
4 5 141 1 2 2 CG 7.36 1.04 1 1 1 41 20 0 0 0
4 5 142 4 2 5 ILF 9.16 1.95 0 2 1 16 8 0 0 0
4 5 143 2 2 3 CC 4.27 1.29 1 1 1 82 41 0 0 0
4 5 144 5 2 1 CST 4.97 1.55 1 1 1 16 8 0 0 0
4 5 145 3 2 4 IFO 10.39 1.10 1 2 2 17 7 0 0 0
4 5 146 1 2 5 ILF 10.02 2.05 1 1 1 40 19 0 0 0
4 5 147 4 2 4 IFO 5.86 1.64 1 2 2 13 5 0 0 0
4 5 148 2 2 1 CST 7.66 1.42 1 1 1 38 19 0 0 0
4 5 149 5 2 3 CC 10.48 1.08 1 2 2 29 15 0 0 0
4 5 150 3 2 2 CG 4.16 1.70 1 1 1 10 5 0 0 0
4 6 151 1 1 1 CST 21.27 1.72 1 2 2 1 3 0 0 0
4 6 152 4 1 3 CC 20.86 2.17 1 1 1 4 4 0 0 0
4 6 153 2 1 2 CG 18.99 1.87 1 2 2 2 3 0 0 0
4 6 154 5 1 1 CST 15.64 1.13 1 1 1 5 5 0 0 0
4 6 155 3 1 3 CC 13.59 3.02 1 1 1 3 3 0 0 0
4 6 156 1 1 2 CG 23.28 3.49 1 1 1 1 1 0 0 0
4 6 157 4 1 1 CST 8.60 1.48 1 2 2 4 5 0 0 0
4 6 158 2 1 3 CC 7.13 1.61 1 2 2 2 5 0 0 0
4 6 159 5 1 3 CC 9.93 2.03 1 1 1 5 5 0 0 0
4 6 160 3 1 1 CST 13.15 2.23 1 2 2 3 4 0 0 0
4 6 161 1 3 1 CST 10.41 2.24 1 2 2 1 3 0 0 0
4 6 162 4 3 2 CG 4.65 1.61 1 2 2 4 1 0 0 0
4 6 163 2 3 3 CC 32.97 1.75 1 2 2 2 3 0 0 0
4 6 164 5 3 3 CC 8.06 1.77 1 2 2 5 3 0 0 0
4 6 165 3 3 1 CST 7.27 1.80 1 2 2 3 1 0 0 0
4 6 166 1 3 1 CST 27.34 1.64 1 2 2 1 5 0 0 0
4 6 167 4 3 1 CST 13.89 2.06 1 2 2 4 2 0 0 0
4 6 168 2 3 3 CC 16.42 2.94 1 1 1 2 2 0 0 0
4 6 169 5 3 3 CC 14.93 1.53 1 2 2 5 1 0 0 0
4 6 170 3 3 2 CG 10.57 1.38 1 1 1 3 3 0 0 0
4 6 171 1 2 1 CST 17.13 1.80 1 2 2 1 2 0 0 0
4 6 172 4 2 3 CC 7.57 1.60 1 2 2 4 2 0 0 0
4 6 173 2 2 1 CST 13.67 1.87 1 2 2 2 3 0 0 0
4 6 174 5 2 2 CG 8.17 1.45 1 2 2 5 4 0 0 0
4 6 175 3 2 3 CC 13.89 1.90 1 2 2 3 2 0 0 0
4 6 176 1 2 1 CST 13.20 1.59 1 1 1 1 1 0 0 0
4 6 177 4 2 3 CC 11.55 1.74 1 2 2 4 3 0 0 0
4 6 178 2 2 1 CST 24.47 1.89 1 2 2 2 1 0 0 0
4 6 179 5 2 2 CG 28.66 1.86 1 2 2 5 2 0 0 0
4 6 180 3 2 3 CC 52.41 2.32 1 2 2 3 4 0 0 0
5 1 1 3 1 3 CC 41.70 4.51 1 3 3 0.064932 0.337284 68 0.402217 101
5 1 2 2 1 5 ILF 21.97 2.52 1 2 2 0.129639 0.377472 102 0.247833 164
5 1 3 1 1 1 CST 41.51 1.38 0 1 3 0.023199 0.190485 189 0.213683 441
5 1 4 4 1 2 CG 27.10 2.38 0 1 2 0.013783 0.226457 33 0.212674 36
5 1 5 5 1 4 IFO 10.19 2.68 1 3 3 0.130096 0.183878 24 0.313974 32
5 1 6 3 1 5 ILF 17.85 2.33 1 2 2 0.121962 0.377767 51 0.255806 64
5 1 7 2 1 3 CC 26.66 2.60 1 2 2 0.165807 0.345571 97 0.179764 52
5 1 8 1 1 2 CG 25.98 1.80 0 1 2 0.056719 0.247650 155 0.190931 105
5 1 9 4 1 1 CST 33.14 2.60 1 2 2 0.072497 0.352947 54 0.280450 39
5 1 10 5 1 4 IFO 18.04 2.74 1 3 3 0.074520 0.241066 20 0.315585 34
5 1 11 3 3 5 ILF 13.86 3.14 1 2 2 0.196849 0.489367 21 0.292518 25
5 1 12 2 3 2 CG 39.43 1.43 0 1 2 0.019827 0.211470 20 0.191642 11
5 1 13 1 3 1 CST 41.83 1.05 1 3 3 0.066095 0.178624 74 0.244718 98
5 1 14 4 3 4 IFO 15.71 1.87 1 3 3 0.073409 0.206517 25 0.279926 11
5 1 15 5 3 3 CC 29.72 1.72 1 3 3 0.059562 0.343223 30 0.402785 42
5 1 16 3 3 3 CC 22.35 1.79 1 2 2 0.202508 0.376490 49 0.173982 33
5 1 17 2 3 4 IFO 30.82 3.76 0 1 3 0.032155 0.234408 20 0.266563 15
5 1 18 1 3 5 ILF 13.04 3.91 1 2 2 0.175807 0.450275 18 0.274468 31
5 1 19 4 3 1 CST 25.79 1.30 1 2 2 0.102344 0.361477 16 0.259134 13
5 1 20 5 3 2 CG 17.35 1.36 1 2 2 0.115463 0.264165 4 0.148703 2
5 1 21 3 2 5 ILF 19.67 1.98 1 2 2 0.144626 0.398147 69 0.253521 110
5 1 22 2 2 3 CC 32.02 1.89 1 3 3 0.075257 0.320379 95 0.395636 148
5 1 23 1 2 1 CST 32.21 2.21 0 1 3 0.041798 0.198220 178 0.240018 42
5 1 24 4 2 2 CG 27.62 1.88 1 2 2 0.013731 0.226572 33 0.212841 36
5 1 25 5 2 4 IFO 22.34 2.46 1 3 3 0.140878 0.183878 24 0.324756 29
5 1 26 3 2 3 CC 23.03 1.30 1 2 2 0.169738 0.347589 66 0.177851 35
5 1 27 2 2 2 CG 24.38 0.81 1 2 2 0.075850 0.255905 121 0.180055 62
5 1 28 1 2 4 IFO 52.59 2.12 1 3 3 0.107882 0.209917 139 0.317798 134
5 1 29 4 2 1 CST 24.06 3.93 1 3 3 0.020157 0.323999 4 0.344157 11
5 1 30 5 2 5 ILF 11.05 2.04 1 2 2 0.127394 0.393719 19 0.266324 31
5 2 31 3 1 4 IFO 73.07 1.91 1 3 3 13 0 0 0 0
5 2 32 2 1 1 CST 71.39 0.64 0 1 2 44 0 0 0 0
5 2 33 1 1 5 ILF 57.06 1.55 1 2 2 20 0 0 0 0
5 2 34 4 1 2 CG 35.07 1.78 1 1 1 4 0 0 0 0
5 2 35 5 1 3 CC 51.62 1.53 1 1 1 10 0 0 0 0
5 2 36 3 1 2 CG 40.86 2.23 1 2 2 8 0 0 0 0
5 2 37 2 1 1 CST 91.03 1.02 0 3 2 40 0 0 0 0
5 2 38 1 1 3 CC 42.46 1.41 1 3 3 30 0 0 0 0
5 2 39 4 1 4 IFO 43.25 0.86 0 3 2 5 0 0 0 0
5 2 40 5 1 5 ILF 57.30 1.36 0 2 3 9 0 0 0 0
5 2 41 3 3 1 CST 28.18 3.22 1 3 3 22 0 0 0 0
5 2 42 2 3 4 IFO 18.60 1.11 1 2 2 17 0 0 0 0
5 2 43 1 3 5 ILF 40.93 1.55 1 2 2 20 0 0 0 0
5 2 44 4 3 2 CG 18.23 1.77 1 1 1 4 0 0 0 0
5 2 45 5 3 3 CC 34.47 1.92 1 1 1 10 0 0 0 0
5 2 46 3 3 2 CG 30.41 1.71 1 2 2 5 0 0 0 0
5 2 47 2 3 3 CC 52.79 1.49 1 2 2 21 0 0 0 0
5 2 48 1 3 5 ILF 27.64 1.88 0 3 2 22 0 0 0 0
5 2 49 4 3 1 CST 20.22 1.13 1 3 3 14 0 0 0 0
5 2 50 5 3 4 IFO 35.90 0.95 1 3 3 4 0 0 0 0
5 2 51 3 2 2 CG 37.20 1.44 1 2 2 8 0 0 0 0
5 2 52 2 2 5 ILF 47.99 1.82 1 2 2 15 0 0 0 0
5 2 53 1 2 1 CST 48.68 1.34 0 1 2 72 0 0 0 0
5 2 54 4 2 3 CC 26.35 0.86 1 3 3 8 0 0 0 0
5 2 55 5 2 4 IFO 39.83 1.71 1 3 3 7 0 0 0 0
5 2 56 3 2 5 ILF 86.78 1.06 0 2 3 19 0 0 0 0
5 2 57 2 2 3 CC 30.89 2.06 1 2 2 21 0 0 0 0
5 2 58 1 2 4 IFO 57.27 1.95 0 2 3 12 0 0 0 0
5 2 59 4 2 1 CST 49.41 0.92 1 3 3 14 0 0 0 0
5 2 60 5 2 2 CG 23.32 1.69 1 2 2 5 0 0 0 0
5 3 61 3 1 4 IFO 44.52 1.54 1 4 4 19 0 0 0 0
5 3 62 2 1 1 CST 84.23 1.41 0 2 1 145 0 0 0 0
5 3 63 1 1 5 ILF 69.43 1.55 0 4 5 31 0 0 0 0
5 3 64 4 1 2 CG 31.86 1.07 1 2 2 7 0 0 0 0
5 3 65 5 1 3 CC 17.13 2.64 1 3 3 19 0 0 0 0
5 3 66 3 1 5 ILF 39.61 2.05 1 5 5 27 0 0 0 0
5 3 67 2 1 2 CG 18.97 0.98 1 2 2 33 0 0 0 0
5 3 68 1 1 1 CST 19.58 2.44 1 1 1 137 0 0 0 0
5 3 69 4 1 4 IFO 34.09 1.40 1 4 4 18 0 0 0 0
5 3 70 5 1 3 CC 13.62 1.85 1 3 3 73 0 0 0 0
5 3 71 3 3 5 ILF 29.65 2.17 1 5 5 23 0 0 0 0
5 3 72 2 3 1 CST 24.45 1.64 1 1 1 142 0 0 0 0
5 3 73 1 3 2 CG 11.68 2.26 1 2 2 35 0 0 0 0
5 3 74 4 3 4 IFO 26.14 3.98 1 4 4 18 0 0 0 0
5 3 75 5 3 3 CC 11.42 2.23 1 3 3 19 0 0 0 0
5 3 76 3 3 4 IFO 21.09 1.90 1 4 4 23 0 0 0 0
5 3 77 2 3 3 CC 9.62 2.36 1 3 3 240 0 0 0 0
5 3 78 1 3 2 CG 14.15 1.82 1 2 2 44 0 0 0 0
5 3 79 4 3 5 ILF 12.77 0.76 1 5 5 18 0 0 0 0
5 3 80 5 3 1 CST 12.81 1.85 1 1 1 10 0 0 0 0
5 3 81 3 2 2 CG 8.17 2.54 1 2 2 19 0 0 0 0
5 3 82 2 2 4 IFO 29.90 2.15 1 4 4 20 0 0 0 0
5 3 83 1 2 3 CC 12.30 2.14 1 3 3 60 0 0 0 0
5 3 84 4 2 5 ILF 16.52 1.53 1 5 5 14 0 0 0 0
5 3 85 5 2 1 CST 12.54 1.35 1 1 1 26 0 0 0 0
5 3 86 3 2 5 ILF 15.83 2.92 1 5 5 27 0 0 0 0
5 3 87 2 2 1 CST 10.64 0.97 1 1 1 97 0 0 0 0
5 3 88 1 2 2 CG 10.60 3.24 1 2 2 44 0 0 0 0
5 3 89 4 2 3 CC 6.72 2.06 1 3 3 125 0 0 0 0
5 3 90 5 2 4 IFO 12.03 3.35 1 4 4 11 0 0 0 0
5 4 91 3 1 3 CC 154.56 1.45 0 0 1 409.313014 25.548269 85 0 0
5 4 92 2 1 4 IFO 74.81 0.58 0 0 1 139.288705 29.424623 48 0 0
5 4 93 1 1 5 ILF 26.56 0.31 0 0 1 368.246997 31.030434 127 0 0
5 4 94 4 1 2 CG 65.16 0.98 1 1 1 61.598852 15.378211 29 0 0
5 4 95 5 1 1 CST 16.44 1.22 0 0 1 141.675557 17.130037 29 0 0
5 4 96 3 1 1 CST 17.74 2.60 0 0 1 98.771598 25.123905 164 0 0
5 4 97 2 1 5 ILF 127.93 0.88 0 0 1 368.635324 33.082050 233 0 0
5 4 98 1 1 3 CC 60.77 1.53 0 0 1 65.39709 22.274492 84 0 0
5 4 99 4 1 2 CG 31.62 1.82 1 1 1 26.128804 12.858325 22 0 0
5 4 100 5 1 4 IFO 38.78 0.37 0 0 1 151.514989 28.643363 26 0 0
5 4 101 3 3 1 CST 13.53 1.83 1 1 1 37.251912 17.130038 41 0 0
5 4 102 2 3 5 ILF 7.42 0.98 1 1 1 46.398972 31.030433 26 0 0
5 4 103 1 3 2 CG 20.94 0.76 1 1 1 8.431105 15.378211 13 0 0
5 4 104 4 3 4 IFO 4.56 1.70 1 1 1 52.970935 29.424624 13 0 0
5 4 105 5 3 3 CC 37.80 1.71 1 1 1 80.253068 25.548268 10 0 0
5 4 106 3 3 4 IFO 6.46 0.59 1 1 1 12.995364 28.643362 31 0 0
5 4 107 2 3 1 CST 10.41 1.18 1 1 1 30.710731 25.123904 118 0 0
5 4 108 1 3 5 ILF 7.42 0.66 1 1 1 160.237499 33.082050 32 0 0
5 4 109 4 3 2 CG 6.19 0.26 1 1 1 24.498187 12.858325 6 0 0
5 4 110 5 3 3 CC 12.94 1.14 1 1 1 66.740625 22.274492 19 0 0
5 4 111 3 2 1 CST 40.87 1.31 1 1 1 27.982844 17.130037 40 0 0
5 4 112 2 2 2 CG 40.45 3.18 1 1 1 52.164577 15.378211 37 0 0
5 4 113 1 2 3 CC 20.47 1.31 0 0 1 89.657342 25.548268 140 0 0
5 4 114 4 2 5 ILF 27.58 1.12 0 0 1 122.524342 31.030435 44 0 0
5 4 115 5 2 4 IFO 88.57 0.47 0 0 1 322.556482 29.424623 11 0 0
5 4 116 3 2 1 CST 31.98 1.70 1 1 1 95.129639 25.123904 148 0 0
5 4 117 2 2 2 CG 133.92 1.01 0 0 1 284.864454 12.858325 31 0 0
5 4 118 1 2 4 IFO 17.29 1.34 1 1 1 54.295267 28.643363 108 0 0
5 4 119 4 2 3 CC 92.65 1.30 1 1 1 44.101109 22.274493 27 0 0
5 4 120 5 2 5 ILF 48.70 1.30 1 1 1 16.863555 33.082050 16 0 0
5 5 121 3 1 1 CST 27.87 1.18 1 2 2 26 13 0 0 0
5 5 122 2 1 4 IFO 10.95 1.42 0 1 2 23 10 0 0 0
5 5 123 1 1 5 ILF 16.36 1.32 1 2 2 39 19 0 0 0
5 5 124 4 1 2 CG 13.63 1.97 1 2 2 11 4 0 0 0
5 5 125 5 1 3 CC 13.20 1.54 1 1 1 19 10 0 0 0
5 5 126 3 1 4 IFO 12.41 2.43 1 1 1 15 7 0 0 0
5 5 127 2 1 5 ILF 20.12 1.82 1 1 1 31 14 0 0 0
5 5 128 1 1 1 CST 28.44 1.21 1 2 2 61 31 0 0 0
5 5 129 4 1 3 CC 9.90 1.48 1 1 1 38 19 0 0 0
5 5 130 5 1 2 CG 14.26 2.90 1 1 1 4 2 0 0 0
5 5 131 3 3 5 ILF 6.48 1.54 1 2 2 25 12 0 0 0
5 5 132 2 3 1 CST 19.49 1.40 1 2 2 52 26 0 0 0
5 5 133 1 3 4 IFO 10.63 1.76 1 2 2 25 12 0 0 0
5 5 134 4 3 2 CG 11.65 1.63 1 2 2 7 3 0 0 0
5 5 135 5 3 3 CC 6.39 1.46 1 1 1 6 3 0 0 0
5 5 136 3 3 1 CST 14.24 1.50 1 1 1 34 17 0 0 0
5 5 137 2 3 4 IFO 16.72 2.10 1 1 1 18 9 0 0 0
5 5 138 1 3 3 CC 9.94 2.09 1 2 2 26 13 0 0 0
5 5 139 4 3 2 CG 10.00 1.78 1 1 1 5 2 0 0 0
5 5 140 5 3 5 ILF 8.72 1.80 1 1 1 12 6 0 0 0
5 5 141 3 2 4 IFO 19.03 1.89 1 2 2 17 7 0 0 0
5 5 142 2 2 2 CG 12.16 1.68 1 2 2 26 13 0 0 0
5 5 143 1 2 3 CC 11.66 2.24 1 2 2 137 69 0 0 0
5 5 144 4 2 5 ILF 18.79 1.70 0 1 2 16 8 0 0 0
5 5 145 5 2 1 CST 9.95 1.30 1 1 1 16 8 0 0 0
5 5 146 3 2 3 CC 13.48 2.06 1 1 1 47 24 0 0 0
5 5 147 2 2 1 CST 22.81 1.28 1 1 1 38 19 0 0 0
5 5 148 1 2 2 CG 19.44 1.83 1 2 2 13 6 0 0 0
5 5 149 4 2 5 ILF 13.53 2.14 1 1 1 18 9 0 0 0
5 5 150 5 2 4 IFO 19.82 2.21 1 1 1 8 3 0 0 0
5 6 151 3 1 3 CC 88.01 2.87 1 2 2 3 4 0 0 0
5 6 152 2 1 3 CC 41.39 1.71 1 2 2 2 4 0 0 0
5 6 153 1 1 2 CG 69.30 1.90 0 1 2 1 2 0 0 0
5 6 154 4 1 1 CST 63.78 1.34 1 1 1 4 4 0 0 0
5 6 155 5 1 1 CST 26.82 1.86 1 2 2 5 3 0 0 0
5 6 156 3 1 3 CC 51.89 2.17 1 1 1 3 3 0 0 0
5 6 157 2 1 1 CST 14.56 1.70 1 2 2 2 5 0 0 0
5 6 158 1 1 2 CG 58.42 2.58 0 1 2 1 2 0 0 0
5 6 159 4 1 3 CC 30.84 2.20 1 2 2 4 3 0 0 0
5 6 160 5 1 1 CST 25.02 1.63 1 2 2 5 3 0 0 0
5 6 161 3 3 3 CC 37.79 1.97 1 1 1 3 3 0 0 0
5 6 162 2 3 1 CST 14.35 1.58 1 2 2 2 5 0 0 0
5 6 163 1 3 2 CG 10.42 1.76 1 2 2 1 3 0 0 0
5 6 164 4 3 1 CST 13.64 1.98 1 1 1 4 4 0 0 0
5 6 165 5 3 3 CC 11.37 1.38 1 2 2 5 1 0 0 0
5 6 166 3 3 1 CST 18.94 3.21 1 2 2 3 1 0 0 0
5 6 167 2 3 2 CG 15.51 1.74 1 2 2 2 1 0 0 0
5 6 168 1 3 3 CC 11.48 1.28 1 2 2 1 4 0 0 0
5 6 169 4 3 1 CST 18.62 1.55 1 2 2 4 1 0 0 0
5 6 170 5 3 3 CC 12.69 2.03 1 2 2 5 1 0 0 0
5 6 171 3 2 3 CC 20.74 1.99 1 2 2 3 5 0 0 0
5 6 172 2 2 3 CC 17.17 2.05 1 2 2 2 5 0 0 0
5 6 173 1 2 2 CG 15.42 2.30 1 2 2 1 5 0 0 0
5 6 174 4 2 1 CST 25.76 1.58 1 2 2 4 1 0 0 0
5 6 175 5 2 1 CST 28.07 1.88 1 2 2 5 3 0 0 0
5 6 176 3 2 3 CC 19.24 1.87 1 2 2 3 5 0 0 0
5 6 177 2 2 1 CST 38.64 1.80 1 1 1 2 2 0 0 0
5 6 178 1 2 3 CC 16.31 1.42 1 2 2 1 3 0 0 0
5 6 179 4 2 1 CST 45.47 2.10 1 2 2 4 3 0 0 0
5 6 180 5 2 2 CG 25.43 1.84 1 2 2 5 3 0 0 0
